l_elbow_pitch,l_shoulder_pitch,r_elbow_pitch,r_shoulder_pitch,waist_yaw,timestamp
3.754937e-15,90.0,3.787474e-21,90.0,37.737858,283.68
1.5019747e-15,90.0,1.5149896e-21,90.0,37.737858,284.15999999999997
6.007899e-16,90.0,6.0599583e-22,90.0,37.737858,284.64
2.4031595e-16,90.0,2.4239833e-22,90.0,37.737858,285.12
90.0,54.396606,90.0,43.786873,47.13107,285.59999999999997
92.794685,0.44761363,120.42637,31.961475,43.63384,286.08
67.544174,-47.90326,124.82589,41.449,38.043526,286.56
35.227215,-108.50962,128.99693,37.16469,37.96793,287.03999999999996
40.056503,-146.0848,131.42712,33.353813,34.911625,287.52
16.022602,-146.0848,52.57085,33.353813,34.911625,288.0
7.487446,-4.4339147,101.82245,13.341525,44.495564,288.47999999999996
4.0733795,52.226433,121.52307,5.3366103,48.32915,288.96
2.7077558,74.89057,129.40334,2.134644,49.86258,289.44
2.1615105,83.95623,78.60722,-101.230415,46.55091,289.91999999999996
1.9430091,87.58249,55.99994,-141.61365,51.20576,290.4
4.1044536,-71.85261,74.25197,-53.555115,72.6556,290.88
18.517914,-135.68448,88.89711,32.577953,83.06224,291.35999999999996
45.9042,-161.29001,107.09841,67.03118,87.2249,291.84
70.8796,-171.62662,131.8347,80.81247,-16.669378,292.32
88.01948,-175.8886,142.73387,86.32499,-60.66775,292.79999999999995
92.362236,-177.44264,140.11154,88.53,-78.2671,293.28
91.98088,-176.08037,143.91594,89.411995,-26.358751,293.76
89.41243,-173.50592,147.56638,-70.843414,-6.6767225,294.23999999999995
85.35004,-170.41396,96.07943,-71.3576,37.68944,294.71999999999997
81.65807,-167.09663,97.46804,-87.60256,39.58216,295.2
89.96959,-168.71358,128.98721,-139.34483,5.7586327,295.68
35.987835,-168.71358,51.594887,-139.34483,5.7586327,296.64
14.395134,-168.71358,20.637955,-139.34483,5.7586327,297.12
5.758054,-168.71358,8.255182,-139.34483,5.7586327,297.59999999999997
2.3032215,-168.71358,3.3020728,-139.34483,5.7586327,298.08
0.9212886,-168.71358,1.320829,-139.34483,5.7586327,298.56
0.36851543,-168.71358,0.52833164,-139.34483,5.7586327,299.03999999999996
8.860902,-156.3535,16.39843,-1.7379329,21.97435,299.52
12.257856,-151.40947,22.74647,53.30483,28.460636,300.0
29.060205,-138.38675,23.414797,75.32193,33.9357,300.47999999999996
53.397476,-123.70063,28.64061,84.12877,38.018883,300.96
74.31926,-110.649284,39.63586,87.65151,40.98726,301.44
100.59329,-89.81305,81.10576,89.0606,45.437084,301.91999999999996
124.03894,-68.66099,122.44231,89.624245,51.57099,302.4
49.615574,-68.66099,48.97692,89.624245,51.57099,303.84
19.84623,-68.66099,19.590769,89.624245,51.57099,304.32
84.60319,-44.924416,38.430603,89.84969,32.58187,304.79999999999995
88.089676,-28.446974,44.287964,89.93988,15.523403,305.28
125.23587,42.621212,55.414085,89.97595,-4.4985847,305.76
139.49925,71.048485,63.944523,88.38691,-22.456831,306.23999999999995
65.54042,82.419395,69.49015,85.82056,-36.383694,306.71999999999997
32.309128,86.96776,76.00957,80.25599,-65.35455,307.2
19.162369,88.7871,81.95524,76.32269,-77.124016,307.67999999999995
13.903664,89.51484,84.3335,74.749374,-81.83181,308.15999999999997
13.035785,89.80594,90.461784,74.12004,-83.71492,308.64
12.688633,89.92237,92.9131,73.86831,-84.46817,309.12
12.549772,89.96895,93.89362,73.76762,-84.76946,309.59999999999997
12.494228,89.98758,94.285835,73.72734,-84.889984,310.08
12.472011,89.99503,94.44272,73.711235,-84.938194,310.56
12.463123,89.99802,94.50547,73.70479,-84.95747,311.03999999999996
12.459568,89.99921,94.53057,73.70221,-84.96519,311.52
12.458146,89.99968,94.54061,73.70118,-84.96828,312.0
12.457578,89.99987,94.54463,73.70077,-84.969505,312.47999999999996
12.45735,89.99995,94.546234,73.7006,-84.97,312.96
12.457259,89.99998,94.546875,73.70054,-84.9702,313.44
12.457223,89.99999,94.547134,73.70051,-84.970276,313.91999999999996
12.457209,90.0,94.54723,73.7005,-84.970314,314.4
12.457202,90.0,94.54728,73.70049,-84.97032,314.88
12.4572,90.0,94.547295,73.70049,-84.97033,315.35999999999996
12.457199,90.0,94.5473,73.70049,-84.97033,315.84
12.457199,90.0,94.5473,73.70049,-84.97033,316.32
10.471849,90.0,60.960148,83.480194,-67.437035,316.79999999999995
4.18874,12.12692,41.85841,87.39208,-53.591423,317.28
1.6754959,-23.182243,35.424824,88.95683,-42.930187,317.76
0.6701983,-42.657124,48.502163,89.58273,-33.063118,318.23999999999995
0.26807934,-59.31416,33.738754,59.22759,-49.96859,318.71999999999997
0.107231736,-59.59998,70.539024,77.69103,-31.744757,319.2
20.131552,30.160007,41.50552,59.995163,-49.43404,319.67999999999995
32.96923,66.064,24.121151,50.2077,-60.599957,320.15999999999997
38.112583,80.4256,17.105148,46.292713,-65.0671,320.64
105.24503,86.17024,96.84206,72.51708,-40.1935,321.12
132.098,88.468094,128.73682,83.006836,-28.961279,321.59999999999997
142.8392,-71.769356,141.49474,87.202736,-2.466743,322.08
147.13568,-133.81017,146.59789,88.881096,19.455841,322.56
142.6817,-156.4366,148.63916,89.55244,26.643175,323.03999999999996
141.37961,-158.88275,149.45566,89.82098,23.269125,323.52
140.85878,-159.86122,149.78227,89.92839,21.919504,324.0
140.65045,-160.25261,149.9129,89.97136,21.379656,324.47999999999996
140.56711,-160.40915,149.96516,89.98854,21.163717,324.96
140.53378,-160.47177,149.98607,89.995415,21.077341,325.44
